"company_name","product_name","unit_price","quantity","order_date","required_date","shipped_date","freight","contact_name","contact_title"
"Folk och fä HB","Chang",19,5,"1997-10-14","1997-11-11","1997-10-20",152.3,"Maria Larsson","Owner"
"Folk och fä HB","Raclette Courdavault",55,35,"1997-10-14","1997-11-11","1997-10-20",152.3,"Maria Larsson","Owner"
"Folk och fä HB","Vegie-spread",43.9,20,"1998-03-26","1998-04-23","1998-04-10",208.5,"Maria Larsson","Owner"
"Folk och fä HB","Pâté chinois",24,6,"1998-04-06","1998-05-04","1998-04-14",197.3,"Maria Larsson","Owner"
"Folk och fä HB","Röd Kaviar",15,35,"1997-10-14","1997-11-11","1997-10-20",152.3,"Maria Larsson","Owner"
"Folk och fä HB","Spegesild",12,25,"1998-04-06","1998-05-04","1998-04-14",197.3,"Maria Larsson","Owner"
"Folk och fä HB","Gustaf's Knäckebröd",21,25,"1998-04-06","1998-05-04","1998-04-14",197.3,"Maria Larsson","Owner"
"France restauration","Louisiana Fiery Hot Pepper Sauce",21.05,12,"1997-09-17","1997-10-15","1997-09-24",30.34,"Carine Schmitt","Marketing Manager"
"France restauration","Thüringer Rostbratwurst",123.79,14,"1998-03-24","1998-04-21","1998-04-02",121.82,"Carine Schmitt","Marketing Manager"
"France restauration","Manjimup Dried Apples",53,3,"1998-01-29","1998-02-26","1998-02-04",19.26,"Carine Schmitt","Marketing Manager"
"France restauration","Lakkalikööri",18,20,"1998-01-29","1998-02-26","1998-02-04",19.26,"Carine Schmitt","Marketing Manager"
"France restauration","Pavlova",17.45,10,"1997-09-17","1997-10-15","1997-09-24",30.34,"Carine Schmitt","Marketing Manager"
"France restauration","Tarte au sucre",49.3,10,"1997-09-17","1997-10-15","1997-09-24",30.34,"Carine Schmitt","Marketing Manager"
"Franchi S.p.A.","Original Frankfurter grüne Soße",13,10,"1998-04-30","1998-05-28","1998-05-04",10.98,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Zaanse koeken",9.5,5,"1997-10-20","1997-11-17","1997-10-23",4.98,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Longlife Tofu",10,5,"1997-11-25","1997-12-23","1997-11-27",7.7,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Boston Crab Meat",18.4,1,"1997-12-31","1998-01-28","1998-01-30",1.36,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Gumbär Gummibärchen",24.9,2,"1997-01-22","1997-02-19","1997-01-31",3.02,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Manjimup Dried Apples",53,10,"1998-04-15","1998-05-13","1998-04-28",47.09,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Carnarvon Tigers",62.5,8,"1998-04-15","1998-05-13","1998-04-28",47.09,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Teatime Chocolate Biscuits",9.2,5,"1997-10-20","1997-11-17","1997-10-23",4.98,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Rogede sild",9.5,4,"1997-11-25","1997-12-23","1997-11-27",7.7,"Paolo Accorti","Sales Representative"
"Franchi S.p.A.","Camembert Pierrot",34,4,"1998-04-30","1998-05-28","1998-05-04",10.98,"Paolo Accorti","Sales Representative"
"Frankenversand","Inlagd Sill",15.2,40,"1996-10-30","1996-11-13","1996-11-04",54.83,"Peter Franken","Marketing Manager"
"Frankenversand","Camembert Pierrot",34,20,"1997-09-02","1997-09-30","1997-09-19",93.25,"Peter Franken","Marketing Manager"
"Frankenversand","Tunnbröd",7.2,40,"1996-12-27","1997-01-10","1997-01-06",135.35,"Peter Franken","Marketing Manager"
"Frankenversand","Rhönbräu Klosterbier",7.75,49,"1998-03-05","1998-04-02","1998-03-12",33.93,"Peter Franken","Marketing Manager"
"Frankenversand","Sir Rodney's Scones",10,25,"1997-08-07","1997-09-04","1997-08-12",97.18,"Peter Franken","Marketing Manager"
"Frankenversand","Tunnbröd",9,32,"1997-09-16","1997-10-14","1997-09-18",203.48,"Peter Franken","Marketing Manager"
"Frankenversand","Spegesild",12,60,"1997-09-16","1997-10-14","1997-09-18",203.48,"Peter Franken","Marketing Manager"
"Frankenversand","Guaraná Fantástica",4.5,3,"1997-08-07","1997-09-04","1997-08-12",97.18,"Peter Franken","Marketing Manager"
"Frankenversand","Guaraná Fantástica",4.5,40,"1998-01-29","1998-02-26","1998-02-02",76.1,"Peter Franken","Marketing Manager"
"Frankenversand","Gudbrandsdalsost",36,25,"1997-10-24","1997-11-21","1997-10-29",59.25,"Peter Franken","Marketing Manager"
"Frankenversand","Tourtière",7.45,15,"1997-10-24","1997-11-21","1997-10-29",59.25,"Peter Franken","Marketing Manager"
"Frankenversand","Teatime Chocolate Biscuits",9.2,50,"1998-04-09","1998-04-23","1998-04-17",242.95,"Peter Franken","Marketing Manager"
"Frankenversand","Camembert Pierrot",34,36,"1998-04-09","1998-04-23","1998-04-17",242.95,"Peter Franken","Marketing Manager"
"Frankenversand","Mozzarella di Giovanni",27.8,21,"1996-12-27","1997-01-10","1997-01-06",135.35,"Peter Franken","Marketing Manager"
"Frankenversand","Thüringer Rostbratwurst",123.79,14,"1997-12-23","1998-01-20","1998-01-01",16.85,"Peter Franken","Marketing Manager"
"Frankenversand","Flotemysost",21.5,60,"1998-04-09","1998-04-23","1998-04-17",242.95,"Peter Franken","Marketing Manager"
"Frankenversand","Inlagd Sill",15.2,20,"1996-10-24","1996-11-21","1996-10-29",108.26,"Peter Franken","Marketing Manager"
"Frankenversand","Gravad lax",20.8,28,"1996-10-24","1996-11-21","1996-10-29",108.26,"Peter Franken","Marketing Manager"
"Frankenversand","Pâté chinois",19.2,40,"1996-10-30","1996-11-13","1996-11-04",54.83,"Peter Franken","Marketing Manager"
"Frankenversand","Raclette Courdavault",44,70,"1996-07-29","1996-08-26","1996-08-06",208.58,"Peter Franken","Marketing Manager"
"Frankenversand","Sir Rodney's Scones",10,32,"1997-10-24","1997-11-21","1997-10-29",59.25,"Peter Franken","Marketing Manager"
"Frankenversand","Tourtière",7.45,35,"1998-01-29","1998-02-26","1998-02-02",76.1,"Peter Franken","Marketing Manager"
"Frankenversand","Wimmers gute Semmelknödel",33.25,30,"1998-01-29","1998-02-26","1998-02-02",76.1,"Peter Franken","Marketing Manager"
"Frankenversand","Mozzarella di Giovanni",27.8,25,"1996-10-24","1996-11-21","1996-10-29",108.26,"Peter Franken","Marketing Manager"
"Frankenversand","Tofu",23.25,21,"1997-08-07","1997-09-04","1997-08-12",97.18,"Peter Franken","Marketing Manager"
"Frankenversand","Tarte au sucre",49.3,15,"1997-06-06","1997-07-04","1997-06-09",36.65,"Peter Franken","Marketing Manager"
"Frankenversand","Nord-Ost Matjeshering",25.89,20,"1997-06-06","1997-07-04","1997-06-09",36.65,"Peter Franken","Marketing Manager"
"Frankenversand","Gumbär Gummibärchen",24.9,24,"1996-10-24","1996-11-21","1996-10-29",108.26,"Peter Franken","Marketing Manager"
"Frankenversand","Boston Crab Meat",14.7,50,"1996-07-29","1996-08-26","1996-08-06",208.58,"Peter Franken","Marketing Manager"
"Frankenversand","Tunnbröd",7.2,40,"1996-10-24","1996-11-21","1996-10-29",108.26,"Peter Franken","Marketing Manager"
"Frankenversand","Tofu",23.25,30,"1997-09-19","1997-10-17","1997-09-23",31.85,"Peter Franken","Marketing Manager"
"Frankenversand","Laughing Lumberjack Lager",14,25,"1997-09-16","1997-10-14","1997-09-18",203.48,"Peter Franken","Marketing Manager"
"Frankenversand","Jack's New England Clam Chowder",9.65,20,"1997-12-23","1998-01-20","1998-01-01",16.85,"Peter Franken","Marketing Manager"
"Frankenversand","Perth Pasties",32.8,10,"1997-09-19","1997-10-17","1997-09-23",31.85,"Peter Franken","Marketing Manager"
"Frankenversand","Gorgonzola Telino",10,56,"1996-10-30","1996-11-13","1996-11-04",54.83,"Peter Franken","Marketing Manager"
"Frankenversand","Sir Rodney's Scones",10,60,"1998-03-05","1998-04-02","1998-03-12",33.93,"Peter Franken","Marketing Manager"
"Frankenversand","Original Frankfurter grüne Soße",13,15,"1998-03-05","1998-04-02","1998-03-12",33.93,"Peter Franken","Marketing Manager"
"Frankenversand","Steeleye Stout",18,30,"1997-08-07","1997-09-04","1997-08-12",97.18,"Peter Franken","Marketing Manager"
"Frankenversand","Chang",15.2,24,"1996-10-30","1996-11-13","1996-11-04",54.83,"Peter Franken","Marketing Manager"
"Frankenversand","Escargots de Bourgogne",13.25,30,"1997-09-19","1997-10-17","1997-09-23",31.85,"Peter Franken","Marketing Manager"
"Frankenversand","Pavlova",17.45,30,"1997-09-02","1997-09-30","1997-09-19",93.25,"Peter Franken","Marketing Manager"
"Frankenversand","Röd Kaviar",15,50,"1997-09-16","1997-10-14","1997-09-18",203.48,"Peter Franken","Marketing Manager"
"Frankenversand","Flotemysost",17.2,60,"1996-12-27","1997-01-10","1997-01-06",135.35,"Peter Franken","Marketing Manager"
"Frankenversand","Teatime Chocolate Biscuits",9.2,15,"1997-08-07","1997-09-04","1997-08-12",97.18,"Peter Franken","Marketing Manager"
"Frankenversand","Raclette Courdavault",44,30,"1997-03-27","1997-04-24","1997-04-02",4.93,"Peter Franken","Marketing Manager"
"Frankenversand","Rhönbräu Klosterbier",7.75,25,"1997-09-16","1997-10-14","1997-09-18",203.48,"Peter Franken","Marketing Manager"
"Frankenversand","Röd Kaviar",12,20,"1997-03-27","1997-04-24","1997-04-02",4.93,"Peter Franken","Marketing Manager"
"Frankenversand","Lakkalikööri",14.4,15,"1996-07-29","1996-08-26","1996-08-06",208.58,"Peter Franken","Marketing Manager"
"Furia Bacalhau e Frutos do Mar","Original Frankfurter grüne Soße",10.4,7,"1997-03-31","1997-04-28","1997-04-08",16.96,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Camembert Pierrot",34,2,"1998-03-19","1998-04-16","1998-03-26",2.7,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Gula Malacca",15.5,15,"1997-03-31","1997-04-28","1997-04-08",16.96,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Louisiana Fiery Hot Pepper Sauce",21.05,15,"1997-09-10","1997-10-08","1997-09-19",1.27,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Steeleye Stout",18,20,"1997-05-28","1997-07-09","1997-06-06",72.95,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Chef Anton's Cajun Seasoning",17.6,16,"1997-03-04","1997-04-01","1997-03-14",89,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Ikura",31,24,"1997-09-10","1997-10-08","1997-09-19",1.27,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Gnocchi di nonna Alice",38,12,"1997-09-10","1997-10-08","1997-09-19",1.27,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Louisiana Fiery Hot Pepper Sauce",16.8,40,"1996-10-14","1996-11-11","1996-10-17",87.03,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Gula Malacca",19.45,40,"1997-05-28","1997-07-09","1997-06-06",72.95,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Chocolade",12.75,6,"1997-07-18","1997-08-15","1997-07-29",7.46,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Lakkalikööri",18,10,"1997-07-18","1997-08-15","1997-07-29",7.46,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Tourtière",5.9,20,"1996-11-12","1996-11-26","1996-11-18",1.3,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Guaraná Fantástica",3.6,10,"1996-11-12","1996-11-26","1996-11-18",1.3,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Scottish Longbreads",10,10,"1996-10-14","1996-11-11","1996-10-17",87.03,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Camembert Pierrot",27.2,20,"1997-03-04","1997-04-01","1997-03-14",89,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Raclette Courdavault",44,9,"1996-10-14","1996-11-11","1996-10-17",87.03,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Pavlova",17.45,40,"1997-05-28","1997-07-09","1997-06-06",72.95,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Gnocchi di nonna Alice",30.4,30,"1997-03-04","1997-04-01","1997-03-14",89,"Lino Rodriguez","Sales Manager"
"Furia Bacalhau e Frutos do Mar","Ipoh Coffee",36.8,3,"1997-03-04","1997-04-01","1997-03-14",89,"Lino Rodriguez","Sales Manager"
"Galería del gastrónomo","Wimmers gute Semmelknödel",26.6,7,"1997-01-27","1997-02-24","1997-02-06",18.69,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Gnocchi di nonna Alice",30.4,5,"1997-01-27","1997-02-24","1997-02-06",18.69,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Original Frankfurter grüne Soße",10.4,5,"1996-11-28","1997-01-09","1996-12-30",10.14,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Lakkalikööri",18,5,"1998-03-05","1998-04-02","1998-03-18",1.36,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Ikura",31,5,"1997-06-13","1997-07-11","1997-07-09",6.54,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Zaanse koeken",9.5,5,"1998-03-05","1998-04-02","1998-03-18",1.36,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","Louisiana Fiery Hot Pepper Sauce",16.8,5,"1996-11-28","1997-01-09","1996-12-30",10.14,"Eduardo Saavedra","Marketing Manager"
"Galería del gastrónomo","NuNuCa Nuß-Nougat-Creme",14,5,"1998-02-13","1998-03-13","1998-02-16",1.25,"Eduardo Saavedra","Marketing Manager"
"Godos Cocina Típica","Wimmers gute Semmelknödel",33.25,9,"1997-08-12","1997-09-09","1997-08-20",85.46,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Scottish Longbreads",10,15,"1996-09-11","1996-10-09","1996-09-18",107.83,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Louisiana Fiery Hot Pepper Sauce",16.8,30,"1996-09-11","1996-10-09","1996-09-18",107.83,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Boston Crab Meat",14.7,40,"1996-09-11","1996-10-09","1996-09-18",107.83,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Alice Mutton",39,8,"1997-05-28","1997-06-25","1997-06-06",4.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Teatime Chocolate Biscuits",9.2,10,"1997-05-28","1997-06-25","1997-06-06",4.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Sir Rodney's Scones",10,6,"1997-05-28","1997-06-25","1997-06-06",4.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Thüringer Rostbratwurst",123.79,20,"1997-08-12","1997-09-09","1997-08-20",85.46,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Guaraná Fantástica",4.5,12,"1998-04-08","1998-05-06","1998-04-10",59.11,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Ikura",31,10,"1998-02-06","1998-03-06","1998-02-11",19.58,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Inlagd Sill",19,18,"1998-04-08","1998-05-06","1998-04-10",59.11,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Camembert Pierrot",34,9,"1998-04-08","1998-05-06","1998-04-10",59.11,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Louisiana Fiery Hot Pepper Sauce",21.05,21,"1998-02-05","1998-03-05","1998-02-09",175.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Scottish Longbreads",12.5,18,"1998-02-16","1998-03-16","1998-02-23",51.87,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Chang",19,20,"1998-02-16","1998-03-16","1998-02-23",51.87,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Chai",18,10,"1998-02-26","1998-03-26","1998-03-05",38.19,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Alice Mutton",39,12,"1998-02-26","1998-03-26","1998-03-05",38.19,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Laughing Lumberjack Lager",14,15,"1998-02-26","1998-03-26","1998-03-05",38.19,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Wimmers gute Semmelknödel",33.25,15,"1998-02-05","1998-03-05","1998-02-09",175.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Pâté chinois",24,4,"1998-03-13","1998-04-10","1998-03-19",23.39,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Manjimup Dried Apples",53,40,"1998-03-13","1998-04-10","1998-03-19",23.39,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Valkoinen suklaa",16.25,9,"1998-03-13","1998-04-10","1998-03-19",23.39,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Tarte au sucre",49.3,20,"1998-02-05","1998-03-05","1998-02-09",175.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Pâté chinois",24,10,"1998-02-05","1998-03-05","1998-02-09",175.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Sirop d'érable",28.5,10,"1997-05-28","1997-06-25","1997-06-06",4.32,"José Pedro Freyre","Sales Manager"
"Godos Cocina Típica","Outback Lager",15,4,"1998-04-21","1998-05-19","1998-04-27",3.2,"José Pedro Freyre","Sales Manager"
"Gourmet Lanchonetes","Ikura",31,20,"1997-09-29","1997-10-13","1997-10-03",33.75,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Jack's New England Clam Chowder",9.65,4,"1997-09-29","1997-10-13","1997-10-03",33.75,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Zaanse koeken",9.5,15,"1997-09-29","1997-10-13","1997-10-03",33.75,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Chang",19,10,"1998-04-24","1998-05-22","1998-05-04",8.34,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Singaporean Hokkien Fried Mee",14,20,"1997-09-01","1997-09-29","1997-09-08",7.14,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Nord-Ost Matjeshering",25.89,2,"1997-09-01","1997-09-29","1997-09-08",7.14,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Queso Manchego La Pastora",38,4,"1998-04-24","1998-05-22","1998-05-04",8.34,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Singaporean Hokkien Fried Mee",14,20,"1997-12-15","1997-12-29","1998-01-21",3.01,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Northwoods Cranberry Sauce",40,40,"1997-10-17","1997-11-14","1997-11-20",210.8,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Manjimup Dried Apples",53,28,"1997-10-17","1997-11-14","1997-11-20",210.8,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Camembert Pierrot",34,10,"1997-10-17","1997-11-14","1997-11-20",210.8,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Gorgonzola Telino",10,14,"1997-01-23","1997-02-06","1997-02-24",24.5,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Uncle Bob's Organic Dried Pears",30,3,"1997-12-22","1998-01-19","1997-12-26",28.23,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Rhönbräu Klosterbier",7.75,20,"1998-03-18","1998-04-29","1998-03-23",4.98,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Grandma's Boysenberry Spread",25,30,"1997-11-07","1997-12-05","1997-11-12",1.63,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Nord-Ost Matjeshering",25.89,15,"1997-11-07","1997-12-05","1997-11-12",1.63,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Lakkalikööri",18,20,"1997-11-07","1997-12-05","1997-11-12",1.63,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Gnocchi di nonna Alice",38,20,"1997-12-22","1998-01-19","1997-12-26",28.23,"André Fonseca","Sales Associate"
"Gourmet Lanchonetes","Raclette Courdavault",44,20,"1997-01-23","1997-02-06","1997-02-24",24.5,"André Fonseca","Sales Associate"
"Great Lakes Food Market","Tofu",23.25,3,"1997-09-04","1997-10-02","1997-09-10",57.15,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Teatime Chocolate Biscuits",9.2,30,"1997-09-25","1997-10-23","1997-09-30",76.13,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Sir Rodney's Scones",10,12,"1997-09-25","1997-10-23","1997-09-30",76.13,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Wimmers gute Semmelknödel",33.25,28,"1997-09-25","1997-10-23","1997-09-30",76.13,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Chai",18,8,"1998-04-07","1998-05-05","1998-04-15",25.19,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Camembert Pierrot",34,15,"1998-04-30","1998-06-11",NULL,14.01,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Steeleye Stout",18,4,"1997-07-04","1997-08-01","1997-07-14",4.42,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Flotemysost",21.5,15,"1997-07-31","1997-08-28","1997-08-05",116.53,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Outback Lager",15,15,"1997-07-31","1997-08-28","1997-08-05",116.53,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Côte de Blaye",263.5,30,"1998-01-06","1998-02-03","1998-02-04",719.78,"Howard Snyder","Marketing Manager"
"Great Lakes Food Market","Côte de Blaye",263.5,15,"1997-07-31","1997-08-28","1997-08-05",116.53,"Howard Snyder","Marketing Manager"
